text,hazard,benefit,old_text
"""You Break The Rules And Become A Hero. I Do It And I Become The Enemy. That Doesn't Seem Fair.""  #ScarletWitch #WandaMaximoff #Marvel #Cosplay https--//t.co/yNO4wnKMYt",0.3333333333333333,0.0,"""You Break The Rules And Become A Hero. I Do It And I Become The Enemy. That Doesn't Seem Fair.""  #ScarletWitch #WandaMaximoff #Marvel #Cosplay https--//t.co/yNO4wnKMYt"
@marclamonthill There are 2 types of antisemitism 1 wants to see the Jewish people destroyed.  2 wants to harm Jewish individuals. You are  1 so please stop using 2  to sanitize  your antisemitism and thereby further it. You are not our ally. You are our enemy.,1.0,0.3333333333333333,@marclamonthill There are 2 types of antisemitism 1 wants to see the Jewish people destroyed.  2 wants to harm Jewish individuals. You are  1 so please stop using 2  to sanitize  your antisemitism and thereby further it. You are not our ally. You are our enemy.
@ChrisWillx Thanks for devastating my psyche again.,1.0,0.3333333333333333,@ChrisWillx Thanks for devastating my psyche again.
@ACTBrigitte FORMER PRESIDENT DONALD TRUMP IS RESPONSIBLE FOR THE DEATHS OF 7 AMERICANS..flag: United Statespouting face FORMER PRESIDENT DONALD TRUMP IS RESPONSIBLE FOR THE DEATHS OF 7 AMERICANS..flag: United Statesface with steam from nose FORMER PRESIDENT DONALD TRUMP IS RESPONSIBLE FOR THE DEATHS OF 7 AMERICANS..flag: United Statesface with symbols on mouth.         Here you go dizzy tongueblue heart https--//t.co/2PkiVAfimb,0.3333333333333333,0.0,@ACTBrigitte FORMER PRESIDENT DONALD TRUMP IS RESPONSIBLE FOR THE DEATHS OF 7 AMERICANS..🇺🇸😡 FORMER PRESIDENT DONALD TRUMP IS RESPONSIBLE FOR THE DEATHS OF 7 AMERICANS..🇺🇸😤 FORMER PRESIDENT DONALD TRUMP IS RESPONSIBLE FOR THE DEATHS OF 7 AMERICANS..🇺🇸🤬.         Here you go dizzy 👅💙 https--//t.co/2PkiVAfimb
@yaoecabrera @battle_stakes  @battle_stakes  The Battle stakes is a defi staking protocol and a play to earn project backhand index pointing downbackhand index pointing downbackhand index pointing down -$GEN-presale in October 24 -1% daily yield farming check mark button -Battling for Rewardcheck mark button -$ARENA buy back check mark button  Join discord for more information backhand index pointing down https--//t.co/36UcJsuISZ,0.25,0.25,@yaoecabrera @battle_stakes  @battle_stakes  The Battle stakes is a defi staking protocol and a play to earn project 👇👇👇 -$GEN-presale in October 24 -1% daily yield farming ✅ -Battling for Reward✅ -$ARENA buy back ✅  Join discord for more information 👇 https--//t.co/36UcJsuISZ
avoid your friends for weeks even though theyre the only sense of consistency you have left in your life if they really wanted to see you theyd come but they wont /ly,0.0,0.3333333333333333,avoid your friends for weeks even though theyre the only sense of consistency you have left in your life if they really wanted to see you theyd come but they wont /ly
Transformation Friendship greater challenges. https--//t.co/VtFx3YbtW3,0.0,0.5,Transformation Friendship greater challenges. https--//t.co/VtFx3YbtW3
"I experienced a frontal attack from a couple of colleagues because I claimed that ""conditio sine qua non"" is spelled with a c instead of a t. To make matters worse, I emphasized, ""conditio"" means ""spice"". In the end I was defined as an irredeemably arrogant pseudo-Übermensch. Me-- https--//t.co/saqCDr373G",1.0,0.0,"I experienced a frontal attack from a couple of colleagues because I claimed that ""conditio sine qua non"" is spelled with a c instead of a t. To make matters worse, I emphasized, ""conditio"" means ""spice"". In the end I was defined as an irredeemably arrogant pseudo-Übermensch. Me-- https--//t.co/saqCDr373G"
@Natashaxkayy He will be made awarerolling on the floor laughingrolling on the floor laughing,0.3333333333333333,0.6666666666666666,@Natashaxkayy He will be made aware🤣🤣
"@wolftrainer09 @scrowder For your benefit, I'll should be more precise then-- irreversibly, severely and un-necessarily damaging healthy organs and bodily functions is extremely unethical.",0.6666666666666666,0.6666666666666666,"@wolftrainer09 @scrowder For your benefit, I'll should be more precise then-- irreversibly, severely and un-necessarily damaging healthy organs and bodily functions is extremely unethical."
"@OrweIlianCylon @IRIMFA_EN That drone has been given before, it is not given in Ukraine Russia conflict",0.75,0.25,"@OrweIlianCylon @IRIMFA_EN That drone has been given before, it is not given in Ukraine Russia conflict"
@HeroDownB she binding on my isaac till i rebirth?? (distant concern and applause),0.0,0.3333333333333333,@HeroDownB she binding on my isaac till i rebirth?? (distant concern and applause)
A simple illustration of the false commitments and lies of the global North to addressing loss and damage in the most vulnerable communities in the global south. @COP27P @UNFCCC @JoeBiden  #climatefinance  #ClimateCrisis  #lossanddamange https--//t.co/9pp1mdEhPl,1.0,0.6666666666666666,A simple illustration of the false commitments and lies of the global North to addressing loss and damage in the most vulnerable communities in the global south. @COP27P @UNFCCC @JoeBiden  #climatefinance  #ClimateCrisis  #lossanddamange https--//t.co/9pp1mdEhPl
"@paramsundarii @GirlAdmiresRK @ranbirsmuskaan When any actor get attention, don’t get into all these assumptions. Let every actor enjoy their best phases. Don’t allow your love towards other actors to attack another one. All actors have good to great phases. Let them enjoy",1.0,0.3333333333333333,"@paramsundarii @GirlAdmiresRK @ranbirsmuskaan When any actor get attention, don’t get into all these assumptions. Let every actor enjoy their best phases. Don’t allow your love towards other actors to attack another one. All actors have good to great phases. Let them enjoy"
@EvaluatorM He knows nd is afraid Downer gna nail him in court,0.5,0.25,@EvaluatorM He knows nd is afraid Downer gna nail him in court
"I always get an audition when I’m ill, and then it brings me such anxiety and stress to get better .. this happen to anyone else?loudly crying face",0.6666666666666666,0.3333333333333333,"I always get an audition when I’m ill, and then it brings me such anxiety and stress to get better .. this happen to anyone else?😭"
"@nonbinaryswaggg okay i have the context-- it was him saying ""hey dont send death threats to people"" and also the video was 5 years ago and afaik he and felix dont even. talk to eachother anymore",0.3333333333333333,0.0,"@nonbinaryswaggg okay i have the context-- it was him saying ""hey dont send death threats to people"" and also the video was 5 years ago and afaik he and felix dont even. talk to eachother anymore"
"""I've...gotten fucked by Death, and Satan."" #KennyBot",0.6666666666666666,0.3333333333333333,"""I've...gotten fucked by Death, and Satan."" #KennyBot"
@gimmeshelt first song-- probably satisfaction fav song-- idk the singer not the song fav album-- aftermath fav member-- brian any merch-- i have a shirt and this glimmer twins painting ahdhshdh seen live?-- nope --( fan?-- YESS https--//t.co/lUGEEtT3MD,0.3333333333333333,0.3333333333333333,@gimmeshelt first song-- probably satisfaction fav song-- idk the singer not the song fav album-- aftermath fav member-- brian any merch-- i have a shirt and this glimmer twins painting ahdhshdh seen live?-- nope --( fan?-- YESS https--//t.co/lUGEEtT3MD
"Across the board public services are on their knees, yet the government’s approach to growth is blind to the crisis engulfing local government, writes @JackTShaw. https--//t.co/P9J3zTJR8k",1.0,0.3333333333333333,"Across the board public services are on their knees, yet the government’s approach to growth is blind to the crisis engulfing local government, writes @JackTShaw. https--//t.co/P9J3zTJR8k"
New Damage Control shirt has come out on WWE Shop! white heart • @ImKingKota @itsBayleyWWE @Iyo_SkyWWE https--//t.co/DQkoVVuyA3,0.3333333333333333,0.3333333333333333,New Damage Control shirt has come out on WWE Shop! 🤍 • @ImKingKota @itsBayleyWWE @Iyo_SkyWWE https--//t.co/DQkoVVuyA3
"Facebook......Meta, that company that was notorious for selling anyone and everyone's information to be abused by the worst actors to have outsized inputs and damage to society, would like to keep a plethora of cameras on my face and control my environment?!?! Oh word?",0.75,0.25,"Facebook......Meta, that company that was notorious for selling anyone and everyone's information to be abused by the worst actors to have outsized inputs and damage to society, would like to keep a plethora of cameras on my face and control my environment?!?! Oh word?"
"@BloodnVinegar I think the 2nd coming is a continuous process which unfolds throughout history, beginning with the resurrection and fulfilled in some historical events such as the destruction of the temple and the fall of Rome, but culminating in totality at the end of history w/ judgment day",0.75,0.5,"@BloodnVinegar I think the 2nd coming is a continuous process which unfolds throughout history, beginning with the resurrection and fulfilled in some historical events such as the destruction of the temple and the fall of Rome, but culminating in totality at the end of history w/ judgment day"
Pay attention folks. It's not really about inflation...  https--//t.co/MHuvl6ia4Z,0.6666666666666666,0.0,Pay attention folks. It's not really about inflation...  https--//t.co/MHuvl6ia4Z
"@BrandonLBradfor @JoshTheJuggles No, this thread isn't about ""damaging"" or ""harmful"". It's about the meaning of the word ""violence"". It's not a complex word to understand. It was only made so by people who seek to detach from the moorings of reality.",0.6666666666666666,0.3333333333333333,"@BrandonLBradfor @JoshTheJuggles No, this thread isn't about ""damaging"" or ""harmful"". It's about the meaning of the word ""violence"". It's not a complex word to understand. It was only made so by people who seek to detach from the moorings of reality."
"Guess what, Elon. I’ve lived with that knowledge for well over 50 goddamned years. Who are you trying to scare & why? When I smell this sort of fear-mongering, there’s usually GOP in the area. https--//t.co/dHnnfHJfb5",0.3333333333333333,0.3333333333333333,"Guess what, Elon. I’ve lived with that knowledge for well over 50 goddamned years. Who are you trying to scare & why? When I smell this sort of fear-mongering, there’s usually GOP in the area. https--//t.co/dHnnfHJfb5"
What kind of a country does not allow citizens to be alerted to danger from a shooter?  refuses to feed kids in school  takes away medical coverage  takes away social security for seniors  A REP COUNTRY denies all of the above.  A Dem country ensures all of the above. https--//t.co/Kl7UQTk9yg,1.0,1.0,What kind of a country does not allow citizens to be alerted to danger from a shooter?  refuses to feed kids in school  takes away medical coverage  takes away social security for seniors  A REP COUNTRY denies all of the above.  A Dem country ensures all of the above. https--//t.co/Kl7UQTk9yg
"@Nehiyahskwew @IanRunkle @LawSocietyofAB Shoulda, woulda, coulda, that was my intention but practice & life got in the way (or should I say death) ..lost another 2 weeks ago & Wake/funeral was last week keewehtinohk ..",0.6666666666666666,0.3333333333333333,"@Nehiyahskwew @IanRunkle @LawSocietyofAB Shoulda, woulda, coulda, that was my intention but practice & life got in the way (or should I say death) ..lost another 2 weeks ago & Wake/funeral was last week keewehtinohk .."
@KaidaToken @elonmusk @binance @BillyM2k @coinbase @CoinMarketCap @cz_binance @dogecoin ApeSport-- 2022's Hottest Presale | Our Last Token >$1B MC | Monster Partners | Presale-- Coming soon | Join us-- https--//t.co/Xc3Jj1s0Pl | #ERC20 #Ethereum #Uniswap #Binance #nft #NFTdrop #Crypto #nfts #APE #APESPORT q,0.3333333333333333,0.3333333333333333,@KaidaToken @elonmusk @binance @BillyM2k @coinbase @CoinMarketCap @cz_binance @dogecoin ApeSport-- 2022's Hottest Presale | Our Last Token >$1B MC | Monster Partners | Presale-- Coming soon | Join us-- https--//t.co/Xc3Jj1s0Pl | #ERC20 #Ethereum #Uniswap #Binance #nft #NFTdrop #Crypto #nfts #APE #APESPORT q
